distance
54
1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	
11	0.011081	0.011081	0.011081	0.011081	0.014804	0.011081	0.022295	0.014804	0.014804	0.003670	0.000000	0.011081	0.018672	0.018629	0.021771	0.014804	0.022347	0.018542	0.018542	0.018542	0.022295	0.026064	0.026064	0.035083	0.093944	0.081877	0.081877	0.085960	0.098317	0.097824	0.097824	0.098069	0.102213	0.118665	0.118665	0.114460	0.110274	0.118968	0.118968	0.109996	0.114460	0.118968	0.127785	0.110274	0.110274	0.110274	0.110274	0.110274	0.110274	0.110274	0.110274	0.110274	0.110274	0.110274	FN543410.K
12	0.007355	0.007355	0.007355	0.007355	0.011055	0.007355	0.018499	0.011055	0.011055	0.007372	0.011081	0.000000	0.014873	0.014838	0.012966	0.011055	0.018542	0.014769	0.014769	0.014769	0.018499	0.022243	0.022243	0.026116	0.089612	0.077618	0.077618	0.081673	0.093944	0.085321	0.085321	0.093709	0.097824	0.114170	0.114170	0.109996	0.105839	0.114460	0.114460	0.105573	0.109996	0.122888	0.131728	0.114170	0.114170	0.114170	0.114170	0.114170	0.114170	0.114170	0.114170	0.114170	0.114170	0.114170	FN543412.K
13	0.014873	0.014873	0.014873	0.014873	0.018629	0.014873	0.026186	0.018629	0.018629	0.014907	0.018672	0.014873	0.000000	0.007372	0.026332	0.018629	0.026248	0.022400	0.022400	0.022400	0.026186	0.029988	0.029988	0.039784	0.098565	0.086391	0.086391	0.090514	0.102992	0.102471	0.102471	0.102731	0.106915	0.123519	0.123519	0.119273	0.115045	0.123838	0.123838	0.114752	0.119273	0.123203	0.141432	0.123519	0.123519	0.123519	0.123519	0.123519	0.123519	0.123519	0.123519	0.123519	0.123519	0.123519	FN543408.G
14	0.014838	0.014838	0.014838	0.014838	0.018585	0.014838	0.026125	0.018585	0.018585	0.014873	0.018629	0.014838	0.007372	0.000000	0.026259	0.018585	0.026186	0.022347	0.022347	0.022347	0.026125	0.029917	0.029917	0.039673	0.090061	0.078004	0.078004	0.082081	0.094417	0.102213	0.102213	0.102471	0.106644	0.123203	0.123203	0.118968	0.114752	0.123519	0.123519	0.114460	0.118968	0.132069	0.141063	0.123203	0.123203	0.123203	0.123203	0.123203	0.123203	0.123203	0.123203	0.123203	0.123203	0.123203	FN543407.K
15	0.017329	0.017329	0.017329	0.019509	0.021712	0.019509	0.030541	0.021712	0.015574	0.017376	0.021771	0.012966	0.026332	0.026259	0.000000	0.021712	0.026187	0.017329	0.019509	0.019509	0.031414	0.019509	0.027429	0.027429	0.106168	0.091891	0.082080	0.086379	0.099394	0.100996	0.100996	0.106168	0.111066	0.125288	0.125288	0.120834	0.116401	0.125626	0.125626	0.116090	0.120834	0.134622	0.139533	0.125288	0.125288	0.125288	0.125288	0.125288	0.125288	0.125288	0.125288	0.125288	0.125288	0.125288	EU545828.V
16	0.011055	0.011055	0.011055	0.011055	0.014769	0.011055	0.022243	0.014769	0.014769	0.011081	0.014804	0.011055	0.018629	0.018585	0.021712	0.000000	0.007372	0.003670	0.003670	0.003670	0.014769	0.018499	0.018499	0.026116	0.085533	0.073581	0.073581	0.077618	0.089836	0.089390	0.089390	0.089612	0.093709	0.109996	0.109996	0.105839	0.109996	0.110274	0.110274	0.101446	0.105839	0.118665	0.127456	0.109996	0.109996	0.109996	0.109996	0.109996	0.109996	0.109996	0.109996	0.109996	0.109996	0.109996	FN543405.A
17	0.018542	0.018542	0.018542	0.018542	0.022295	0.018542	0.029847	0.022295	0.022295	0.018585	0.022347	0.018542	0.026248	0.026186	0.026187	0.007372	0.000000	0.011081	0.011081	0.011081	0.022295	0.026064	0.026064	0.035083	0.077236	0.065396	0.065396	0.069389	0.081471	0.097824	0.097824	0.098069	0.102213	0.110274	0.110274	0.106106	0.110274	0.101700	0.101700	0.101700	0.106106	0.118968	0.127785	0.110274	0.110274	0.110274	0.110274	0.110274	0.110274	0.110274	0.110274	0.110274	0.110274	0.110274	FN543402.A
18	0.014769	0.014769	0.014769	0.014769	0.018499	0.014769	0.026003	0.018499	0.018499	0.014804	0.018542	0.014769	0.022400	0.022347	0.017329	0.003670	0.011081	0.000000	0.000000	0.000000	0.018499	0.014769	0.014769	0.021712	0.089612	0.077618	0.077618	0.081673	0.093944	0.085321	0.085321	0.085533	0.089612	0.114170	0.114170	0.109996	0.114170	0.114460	0.114460	0.105573	0.109996	0.122888	0.131728	0.114170	0.114170	0.114170	0.114170	0.114170	0.114170	0.114170	0.114170	0.114170	0.114170	0.114170	FN543403.H
19	0.014769	0.014769	0.014769	0.013476	0.018499	0.013476	0.026003	0.018499	0.020288	0.014804	0.018542	0.014769	0.022400	0.022347	0.019509	0.003670	0.011081	0.000000	0.000000	0.000000	0.016875	0.016875	0.013476	0.023461	0.089612	0.077618	0.074170	0.077853	0.088988	0.085321	0.085321	0.085533	0.089612	0.107346	0.107346	0.103564	0.107346	0.111399	0.111399	0.099570	0.103564	0.115220	0.123195	0.107346	0.107346	0.107346	0.107346	0.107346	0.107346	0.107346	0.107346	0.107346	0.107346	0.107346	FN543421.I
20	0.014769	0.014769	0.014769	0.013476	0.018499	0.013476	0.026003	0.018499	0.020288	0.014804	0.018542	0.014769	0.022400	0.022347	0.019509	0.003670	0.011081	0.000000	0.000000	0.000000	0.016875	0.016875	0.013476	0.023461	0.089612	0.077618	0.074170	0.077853	0.088988	0.085321	0.085321	0.085533	0.089612	0.107346	0.107346	0.103564	0.107346	0.111399	0.111399	0.099570	0.103564	0.115220	0.123195	0.107346	0.107346	0.107346	0.107346	0.107346	0.107346	0.107346	0.107346	0.107346	0.107346	0.107346	FN543469.I
21	0.011055	0.011055	0.011055	0.010088	0.014769	0.010088	0.022243	0.022243	0.023713	0.018542	0.022295	0.018499	0.026186	0.026125	0.031414	0.014769	0.022295	0.018499	0.016875	0.016875	0.000000	0.020288	0.010088	0.019509	0.085533	0.073581	0.070501	0.074170	0.085262	0.089390	0.089390	0.089612	0.093709	0.088585	0.088585	0.084877	0.088585	0.092518	0.092518	0.081001	0.084877	0.096265	0.104041	0.088585	0.088585	0.088585	0.088585	0.088585	0.088585	0.088585	0.088585	0.088585	0.088585	0.088585	MH705129.I
22	0.022243	0.022243	0.022243	0.023713	0.026003	0.023713	0.033567	0.026003	0.010088	0.022295	0.026064	0.022243	0.029988	0.029917	0.019509	0.018499	0.026064	0.014769	0.016875	0.016875	0.020288	0.000000	0.016875	0.015574	0.089612	0.085746	0.077853	0.081550	0.092729	0.093476	0.093476	0.093709	0.097824	0.103564	0.103564	0.099797	0.103564	0.107593	0.107593	0.095827	0.099797	0.111399	0.119334	0.103564	0.103564	0.103564	0.103564	0.103564	0.103564	0.103564	0.103564	0.103564	0.103564	0.103564	MH705131.I
23	0.014769	0.014769	0.014769	0.013476	0.018499	0.013476	0.026003	0.026003	0.027150	0.022295	0.026064	0.022243	0.029988	0.029917	0.027429	0.018499	0.026064	0.014769	0.013476	0.013476	0.010088	0.016875	0.000000	0.015574	0.089612	0.077618	0.074170	0.077853	0.088988	0.085321	0.085321	0.085533	0.089612	0.092308	0.092308	0.088585	0.092308	0.096265	0.096265	0.084686	0.088585	0.100026	0.107841	0.092308	0.092308	0.092308	0.092308	0.092308	0.092308	0.092308	0.092308	0.092308	0.092308	0.092308	MH705132.I
24	0.030541	0.030541	0.030541	0.031414	0.034987	0.031414	0.043942	0.034987	0.027429	0.030625	0.035083	0.026116	0.039784	0.039673	0.027429	0.026116	0.035083	0.021712	0.023461	0.023461	0.019509	0.015574	0.015574	0.000000	0.120938	0.106483	0.095036	0.099394	0.112589	0.081808	0.081808	0.086822	0.091622	0.098869	0.098869	0.094536	0.098869	0.103496	0.103496	0.089986	0.094536	0.107882	0.112589	0.098869	0.098869	0.098869	0.098869	0.098869	0.098869	0.098869	0.098869	0.098869	0.098869	0.098869	MH705130.I
25	0.081471	0.081471	0.081471	0.081471	0.077427	0.081471	0.077427	0.077427	0.085533	0.089836	0.093944	0.089612	0.098565	0.090061	0.106168	0.085533	0.077236	0.089612	0.089612	0.089612	0.085533	0.089612	0.089612	0.120938	0.000000	0.037461	0.037461	0.041292	0.052877	0.114170	0.114170	0.105573	0.118063	0.097093	0.097093	0.093012	0.097093	0.088728	0.088728	0.080673	0.088948	0.101446	0.109996	0.093012	0.093012	0.093012	0.093012	0.093012	0.093012	0.093012	0.093012	0.093012	0.093012	0.093012	FN543418.K
26	0.069560	0.069560	0.069560	0.069560	0.065556	0.069560	0.073581	0.073581	0.081673	0.077811	0.081877	0.077618	0.086391	0.078004	0.091891	0.073581	0.065396	0.077618	0.077618	0.077618	0.073581	0.085746	0.077618	0.106483	0.037461	0.000000	0.000000	0.003670	0.014769	0.105573	0.105573	0.097093	0.101192	0.077047	0.077047	0.073040	0.077047	0.076858	0.076858	0.080871	0.077047	0.089390	0.097824	0.081070	0.081070	0.081070	0.081070	0.081070	0.081070	0.081070	0.081070	0.081070	0.081070	0.081070	FN543417.K
27	0.069560	0.069560	0.069560	0.066847	0.065556	0.066847	0.073581	0.073581	0.074170	0.077811	0.081877	0.077618	0.086391	0.078004	0.082080	0.073581	0.065396	0.077618	0.074170	0.074170	0.070501	0.077853	0.074170	0.095036	0.037461	0.000000	0.000000	0.003350	0.013476	0.105573	0.105573	0.097093	0.101192	0.070030	0.070030	0.066402	0.070030	0.073509	0.073509	0.073509	0.070030	0.081183	0.088786	0.073673	0.073673	0.073673	0.073673	0.073673	0.073673	0.073673	0.073673	0.073673	0.073673	0.073673	FN543466.I
28	0.073581	0.073581	0.073581	0.070501	0.069560	0.070501	0.077618	0.077618	0.077853	0.081877	0.085960	0.081673	0.090514	0.082081	0.086379	0.077618	0.069389	0.081673	0.077853	0.077853	0.074170	0.081550	0.077853	0.099394	0.041292	0.003670	0.003350	0.000000	0.016875	0.109719	0.109719	0.101192	0.105309	0.073673	0.073673	0.070030	0.073673	0.077157	0.077157	0.077157	0.073673	0.084877	0.092518	0.077330	0.077330	0.077330	0.077330	0.077330	0.077330	0.077330	0.077330	0.077330	0.077330	0.077330	FN543468.I
29	0.085746	0.085746	0.085746	0.081550	0.081673	0.081550	0.089836	0.089836	0.088988	0.094180	0.098317	0.093944	0.102992	0.094417	0.099394	0.089836	0.081471	0.093944	0.088988	0.088988	0.085262	0.092729	0.088988	0.112589	0.052877	0.014769	0.013476	0.016875	0.000000	0.122263	0.122263	0.113595	0.117765	0.084686	0.084686	0.081001	0.084686	0.088186	0.088186	0.088186	0.084686	0.096045	0.103802	0.088385	0.088385	0.088385	0.088385	0.088385	0.088385	0.088385	0.088385	0.088385	0.088385	0.088385	FN543467.I
30	0.093476	0.093476	0.093476	0.093476	0.097579	0.093476	0.097579	0.089390	0.097579	0.093709	0.097824	0.085321	0.102471	0.102213	0.100996	0.089390	0.097824	0.085321	0.085321	0.085321	0.089390	0.093476	0.085321	0.081808	0.114170	0.105573	0.105573	0.109719	0.122263	0.000000	0.000000	0.007372	0.018542	0.076670	0.076670	0.072685	0.068716	0.076858	0.076858	0.072862	0.088728	0.084901	0.093243	0.076670	0.076670	0.076670	0.076670	0.076670	0.076670	0.076670	0.076670	0.076670	0.076670	0.076670	FN543422.K
31	0.093476	0.093476	0.093476	0.093476	0.097579	0.093476	0.097579	0.089390	0.097579	0.093709	0.097824	0.085321	0.102471	0.102213	0.100996	0.089390	0.097824	0.085321	0.085321	0.085321	0.089390	0.093476	0.085321	0.081808	0.114170	0.105573	0.105573	0.109719	0.122263	0.000000	0.000000	0.007372	0.018542	0.076670	0.076670	0.072685	0.068716	0.076858	0.076858	0.072862	0.088728	0.084901	0.093243	0.076670	0.076670	0.076670	0.076670	0.076670	0.076670	0.076670	0.076670	0.076670	0.076670	0.076670	FN543414.K
32	0.093709	0.093709	0.093709	0.093709	0.097824	0.093709	0.097824	0.089612	0.097824	0.093944	0.098069	0.093709	0.102731	0.102471	0.106168	0.089612	0.098069	0.085533	0.085533	0.085533	0.089612	0.093709	0.085533	0.086822	0.105573	0.097093	0.097093	0.101192	0.113595	0.007372	0.007372	0.000000	0.011055	0.068549	0.068549	0.064607	0.060681	0.068716	0.068716	0.068716	0.080476	0.076670	0.084901	0.068549	0.068549	0.068549	0.068549	0.068549	0.068549	0.068549	0.068549	0.068549	0.068549	0.068549	FN543416.K
33	0.097824	0.097824	0.097824	0.097824	0.101956	0.097824	0.110274	0.101956	0.101956	0.098069	0.102213	0.097824	0.106915	0.106644	0.111066	0.093709	0.102213	0.089612	0.089612	0.089612	0.093709	0.097824	0.089612	0.091622	0.118063	0.101192	0.101192	0.105309	0.117765	0.018542	0.018542	0.011055	0.000000	0.080476	0.080476	0.076484	0.072508	0.080673	0.080673	0.080673	0.092553	0.088728	0.097093	0.080476	0.080476	0.080476	0.080476	0.080476	0.080476	0.080476	0.080476	0.080476	0.080476	0.080476	FN543419.K
34	0.105839	0.105839	0.105839	0.099797	0.101700	0.099797	0.101700	0.101700	0.107346	0.114460	0.118665	0.114170	0.123519	0.123203	0.125288	0.109996	0.110274	0.114170	0.107346	0.107346	0.088585	0.103564	0.092308	0.098869	0.097093	0.077047	0.070030	0.073673	0.084686	0.076670	0.076670	0.068549	0.080476	0.000000	0.000000	0.003350	0.006713	0.016911	0.016911	0.020331	0.030600	0.027208	0.034210	0.020288	0.020288	0.020288	0.020288	0.020288	0.020288	0.020288	0.020288	0.020288	0.020288	0.020288	JN635329.X
35	0.105839	0.105839	0.105839	0.099797	0.101700	0.099797	0.101700	0.101700	0.107346	0.114460	0.118665	0.114170	0.123519	0.123203	0.125288	0.109996	0.110274	0.114170	0.107346	0.107346	0.088585	0.103564	0.092308	0.098869	0.097093	0.077047	0.070030	0.073673	0.084686	0.076670	0.076670	0.068549	0.080476	0.000000	0.000000	0.003350	0.006713	0.016911	0.016911	0.020331	0.030600	0.027208	0.034210	0.020288	0.020288	0.020288	0.020288	0.020288	0.020288	0.020288	0.020288	0.020288	0.020288	0.020288	JN635327.X
36	0.101700	0.101700	0.101700	0.096045	0.097579	0.096045	0.097579	0.097579	0.103564	0.110274	0.114460	0.109996	0.119273	0.118968	0.120834	0.105839	0.106106	0.109996	0.103564	0.103564	0.084877	0.099797	0.088585	0.094536	0.093012	0.073040	0.066402	0.070030	0.081001	0.072685	0.072685	0.064607	0.076484	0.003350	0.003350	0.000000	0.003350	0.013504	0.013504	0.016911	0.027150	0.023763	0.030732	0.016875	0.016875	0.016875	0.016875	0.016875	0.016875	0.016875	0.016875	0.016875	0.016875	0.016875	AF452884.C
37	0.097579	0.097579	0.097579	0.092308	0.093476	0.092308	0.093476	0.093476	0.099797	0.106106	0.110274	0.105839	0.115045	0.114752	0.116401	0.109996	0.110274	0.114170	0.107346	0.107346	0.088585	0.103564	0.092308	0.098869	0.097093	0.077047	0.070030	0.073673	0.084686	0.068716	0.068716	0.060681	0.072508	0.006713	0.006713	0.003350	0.000000	0.016911	0.016911	0.020331	0.030600	0.027208	0.034210	0.020288	0.020288	0.020288	0.020288	0.020288	0.020288	0.020288	0.020288	0.020288	0.020288	0.020288	AY626780.X
38	0.106106	0.106106	0.106106	0.103802	0.101956	0.103802	0.101956	0.101956	0.111399	0.114752	0.118968	0.114460	0.123838	0.123519	0.125626	0.110274	0.101700	0.114460	0.111399	0.111399	0.092518	0.107593	0.096265	0.103496	0.088728	0.076858	0.073509	0.077157	0.088186	0.076858	0.076858	0.068716	0.080673	0.016911	0.016911	0.013504	0.016911	0.000000	0.000000	0.023814	0.034136	0.030732	0.037783	0.023763	0.023763	0.023763	0.023763	0.023763	0.023763	0.023763	0.023763	0.023763	0.023763	0.023763	JN635330.X
39	0.106106	0.106106	0.106106	0.103802	0.101956	0.103802	0.101956	0.101956	0.111399	0.114752	0.118968	0.114460	0.123838	0.123519	0.125626	0.110274	0.101700	0.114460	0.111399	0.111399	0.092518	0.107593	0.096265	0.103496	0.088728	0.076858	0.073509	0.077157	0.088186	0.076858	0.076858	0.068716	0.080673	0.016911	0.016911	0.013504	0.016911	0.000000	0.000000	0.023814	0.034136	0.030732	0.037783	0.023763	0.023763	0.023763	0.023763	0.023763	0.023763	0.023763	0.023763	0.023763	0.023763	0.023763	JN635328.X
40	0.097336	0.097336	0.097336	0.092099	0.093243	0.092099	0.093243	0.093243	0.099570	0.105839	0.109996	0.105573	0.114752	0.114460	0.116090	0.101446	0.101700	0.105573	0.099570	0.099570	0.081001	0.095827	0.084686	0.089986	0.080673	0.080871	0.073509	0.077157	0.088186	0.072862	0.072862	0.068716	0.080673	0.020331	0.020331	0.016911	0.020331	0.023814	0.023814	0.000000	0.034136	0.030732	0.037783	0.023763	0.023763	0.023763	0.023763	0.023763	0.023763	0.023763	0.023763	0.023763	0.023763	0.023763	AM941663.C
41	0.101700	0.101700	0.101700	0.096045	0.097579	0.096045	0.097579	0.097579	0.103564	0.110274	0.114460	0.109996	0.119273	0.118968	0.120834	0.105839	0.106106	0.109996	0.103564	0.103564	0.084877	0.099797	0.088585	0.094536	0.088948	0.077047	0.070030	0.073673	0.084686	0.088728	0.088728	0.080476	0.092553	0.030600	0.030600	0.027150	0.030600	0.034136	0.034136	0.034136	0.000000	0.023763	0.030732	0.016875	0.016875	0.016875	0.016875	0.016875	0.016875	0.016875	0.016875	0.016875	0.016875	0.016875	EF153268.C
42	0.114460	0.114460	0.114460	0.107593	0.110274	0.107593	0.110274	0.110274	0.115220	0.123203	0.118968	0.122888	0.123203	0.132069	0.134622	0.118665	0.118968	0.122888	0.115220	0.115220	0.096265	0.111399	0.100026	0.107882	0.101446	0.089390	0.081183	0.084877	0.096045	0.084901	0.084901	0.076670	0.088728	0.027208	0.027208	0.023763	0.027208	0.030732	0.030732	0.030732	0.023763	0.000000	0.020418	0.006727	0.006727	0.006727	0.006727	0.006727	0.006727	0.006727	0.006727	0.006727	0.006727	0.006727	AM941666.I
43	0.123203	0.123203	0.123203	0.115488	0.118968	0.115488	0.118968	0.118968	0.123195	0.132069	0.127785	0.131728	0.141432	0.141063	0.139533	0.127456	0.127785	0.131728	0.123195	0.123195	0.104041	0.119334	0.107841	0.112589	0.109996	0.097824	0.088786	0.092518	0.103802	0.093243	0.093243	0.084901	0.097093	0.034210	0.034210	0.030732	0.034210	0.037783	0.037783	0.037783	0.030732	0.020418	0.000000	0.013533	0.013533	0.013533	0.013533	0.013533	0.013533	0.013533	0.013533	0.013533	0.013533	0.013533	AM941662.C
44	0.105839	0.105839	0.105839	0.099797	0.101700	0.099797	0.101700	0.101700	0.107346	0.114460	0.110274	0.114170	0.123519	0.123203	0.125288	0.109996	0.110274	0.114170	0.107346	0.107346	0.088585	0.103564	0.092308	0.098869	0.093012	0.081070	0.073673	0.077330	0.088385	0.076670	0.076670	0.068549	0.080476	0.020288	0.020288	0.016875	0.020288	0.023763	0.023763	0.023763	0.016875	0.006727	0.013533	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	AM941658.A
45	0.105839	0.105839	0.105839	0.099797	0.101700	0.099797	0.101700	0.101700	0.107346	0.114460	0.110274	0.114170	0.123519	0.123203	0.125288	0.109996	0.110274	0.114170	0.107346	0.107346	0.088585	0.103564	0.092308	0.098869	0.093012	0.081070	0.073673	0.077330	0.088385	0.076670	0.076670	0.068549	0.080476	0.020288	0.020288	0.016875	0.020288	0.023763	0.023763	0.023763	0.016875	0.006727	0.013533	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	AM941659.L
46	0.105839	0.105839	0.105839	0.099797	0.101700	0.099797	0.101700	0.101700	0.107346	0.114460	0.110274	0.114170	0.123519	0.123203	0.125288	0.109996	0.110274	0.114170	0.107346	0.107346	0.088585	0.103564	0.092308	0.098869	0.093012	0.081070	0.073673	0.077330	0.088385	0.076670	0.076670	0.068549	0.080476	0.020288	0.020288	0.016875	0.020288	0.023763	0.023763	0.023763	0.016875	0.006727	0.013533	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	AM941671.B
47	0.105839	0.105839	0.105839	0.099797	0.101700	0.099797	0.101700	0.101700	0.107346	0.114460	0.110274	0.114170	0.123519	0.123203	0.125288	0.109996	0.110274	0.114170	0.107346	0.107346	0.088585	0.103564	0.092308	0.098869	0.093012	0.081070	0.073673	0.077330	0.088385	0.076670	0.076670	0.068549	0.080476	0.020288	0.020288	0.016875	0.020288	0.023763	0.023763	0.023763	0.016875	0.006727	0.013533	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	AM941670.N
48	0.105839	0.105839	0.105839	0.099797	0.101700	0.099797	0.101700	0.101700	0.107346	0.114460	0.110274	0.114170	0.123519	0.123203	0.125288	0.109996	0.110274	0.114170	0.107346	0.107346	0.088585	0.103564	0.092308	0.098869	0.093012	0.081070	0.073673	0.077330	0.088385	0.076670	0.076670	0.068549	0.080476	0.020288	0.020288	0.016875	0.020288	0.023763	0.023763	0.023763	0.016875	0.006727	0.013533	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	AM941669.D
49	0.105839	0.105839	0.105839	0.099797	0.101700	0.099797	0.101700	0.101700	0.107346	0.114460	0.110274	0.114170	0.123519	0.123203	0.125288	0.109996	0.110274	0.114170	0.107346	0.107346	0.088585	0.103564	0.092308	0.098869	0.093012	0.081070	0.073673	0.077330	0.088385	0.076670	0.076670	0.068549	0.080476	0.020288	0.020288	0.016875	0.020288	0.023763	0.023763	0.023763	0.016875	0.006727	0.013533	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	AM941668.F
